,u,i,ts,label,idx
778,206,116,13906800.0,0.0,779
779,190,209,13906800.0,0.0,780
780,18,205,13906800.0,0.0,781
781,202,114,13906800.0,0.0,782
782,114,202,13906800.0,0.0,783
783,210,37,13993200.0,0.0,784
784,211,15,13993200.0,0.0,785
785,41,212,13993200.0,0.0,786
786,41,127,13993200.0,0.0,787
787,213,18,13993200.0,0.0,788
788,212,41,13993200.0,0.0,789
789,185,116,13993200.0,0.0,790
790,15,211,13993200.0,0.0,791
791,210,20,13993200.0,0.0,792
792,62,214,13993200.0,0.0,793
793,116,185,13993200.0,0.0,794
794,37,210,13993200.0,0.0,795
795,215,212,13993200.0,0.0,796
796,212,215,13993200.0,0.0,797
797,15,168,13993200.0,0.0,798
798,216,15,13993200.0,0.0,799
799,62,18,13993200.0,0.0,800
800,18,183,13993200.0,0.0,801
801,214,62,13993200.0,0.0,802
802,183,18,13993200.0,0.0,803
803,20,210,13993200.0,0.0,804
804,18,213,13993200.0,0.0,805
805,213,11,13993200.0,0.0,806
806,8,196,14079600.0,0.0,807
807,119,217,14079600.0,0.0,808
808,97,2,14079600.0,0.0,809
809,218,195,14079600.0,0.0,810
810,219,195,14079600.0,0.0,811
811,195,218,14079600.0,0.0,812
812,195,219,14079600.0,0.0,813
813,72,195,14079600.0,0.0,814
814,195,72,14079600.0,0.0,815
815,2,97,14079600.0,0.0,816
816,217,119,14079600.0,0.0,817
817,41,181,14079600.0,0.0,818
818,181,41,14079600.0,0.0,819
819,176,18,14166000.0,0.0,820
820,41,112,14166000.0,0.0,821
821,190,168,14166000.0,0.0,822
822,190,114,14166000.0,0.0,823
823,112,15,14166000.0,0.0,824
824,88,1,14166000.0,0.0,825
825,15,190,14166000.0,0.0,826
826,190,15,14166000.0,0.0,827
827,15,194,14166000.0,0.0,828
828,137,41,14166000.0,0.0,829
829,194,15,14166000.0,0.0,830
830,119,116,14166000.0,0.0,831
831,189,168,14166000.0,0.0,832
832,114,190,14166000.0,0.0,833
833,1,88,14166000.0,0.0,834
834,195,220,14166000.0,0.0,835
835,116,119,14166000.0,0.0,836
836,15,112,14166000.0,0.0,837
837,114,221,14166000.0,0.0,838
838,221,114,14166000.0,0.0,839
839,222,89,14166000.0,0.0,840
840,89,222,14166000.0,0.0,841
841,223,41,14252400.0,0.0,842
842,116,114,14252400.0,0.0,843
843,224,211,14252400.0,0.0,844
844,2,223,14252400.0,0.0,845
845,2,225,14252400.0,0.0,846
846,223,2,14252400.0,0.0,847
847,184,119,14252400.0,0.0,848
848,114,116,14252400.0,0.0,849
849,225,2,14252400.0,0.0,850
850,119,184,14252400.0,0.0,851
851,41,223,14252400.0,0.0,852
852,140,14,14252400.0,0.0,853
853,226,168,14338800.0,0.0,854
854,227,23,14338800.0,0.0,855
855,43,224,14338800.0,0.0,856
856,11,213,14338800.0,0.0,857
857,226,18,14338800.0,0.0,858
858,224,8,14338800.0,0.0,859
859,228,23,14338800.0,0.0,860
860,161,18,14338800.0,0.0,861
861,141,28,14338800.0,0.0,862
862,8,224,14338800.0,0.0,863
863,175,223,14338800.0,0.0,864
864,168,226,14338800.0,0.0,865
865,116,41,14338800.0,0.0,866
866,211,224,14338800.0,0.0,867
867,54,190,14338800.0,0.0,868
868,188,168,14425200.0,0.0,869
869,18,138,14425200.0,0.0,870
870,18,229,14425200.0,0.0,871
871,211,43,14425200.0,0.0,872
872,54,18,14425200.0,0.0,873
873,190,230,14425200.0,0.0,874
874,56,36,14425200.0,0.0,875
875,43,223,14425200.0,0.0,876
876,128,231,14425200.0,0.0,877
877,223,43,14425200.0,0.0,878
878,37,230,14425200.0,0.0,879
879,232,116,14425200.0,0.0,880
880,231,128,14425200.0,0.0,881
881,18,226,14425200.0,0.0,882
882,18,153,14425200.0,0.0,883
883,37,233,14425200.0,0.0,884
884,234,161,14425200.0,0.0,885
885,161,234,14425200.0,0.0,886
886,199,43,14425200.0,0.0,887
887,43,116,14425200.0,0.0,888
888,235,196,14425200.0,0.0,889
889,43,199,14425200.0,0.0,890
890,196,235,14425200.0,0.0,891
891,116,43,14425200.0,0.0,892
892,43,211,14425200.0,0.0,893
893,18,132,14425200.0,0.0,894
894,41,236,14425200.0,0.0,895
895,229,18,14425200.0,0.0,896
896,175,127,14425200.0,0.0,897
897,116,232,14425200.0,0.0,898
898,233,37,14425200.0,0.0,899
899,23,227,14425200.0,0.0,900
900,138,18,14425200.0,0.0,901
901,127,175,14425200.0,0.0,902
902,237,43,14425200.0,0.0,903
903,23,238,14425200.0,0.0,904
904,132,18,14425200.0,0.0,905
905,238,23,14425200.0,0.0,906
906,18,54,14425200.0,0.0,907
907,230,37,14425200.0,0.0,908
908,15,221,14511600.0,0.0,909
909,14,148,14511600.0,0.0,910
910,62,227,14511600.0,0.0,911
911,207,18,14511600.0,0.0,912
912,239,168,14511600.0,0.0,913
913,240,116,14511600.0,0.0,914
914,241,15,14511600.0,0.0,915
915,242,15,14511600.0,0.0,916
916,221,15,14511600.0,0.0,917
917,243,232,14511600.0,0.0,918
918,15,241,14511600.0,0.0,919
919,190,240,14511600.0,0.0,920
920,240,244,14511600.0,0.0,921
921,132,111,14511600.0,0.0,922
922,244,240,14511600.0,0.0,923
923,245,168,14511600.0,0.0,924
924,240,190,14511600.0,0.0,925
925,18,29,14511600.0,0.0,926
926,116,246,14511600.0,0.0,927
927,246,116,14511600.0,0.0,928
928,18,207,14511600.0,0.0,929
929,247,244,14511600.0,0.0,930
930,232,243,14511600.0,0.0,931
931,248,190,14511600.0,0.0,932
932,190,248,14511600.0,0.0,933
933,116,240,14511600.0,0.0,934
934,132,148,14598000.0,0.0,935
935,13,18,14598000.0,0.0,936
936,249,161,14598000.0,0.0,937
937,250,168,14598000.0,0.0,938
938,176,251,14598000.0,0.0,939
939,162,19,14598000.0,0.0,940
940,197,168,14598000.0,0.0,941
941,228,51,14598000.0,1.0,942
942,114,231,14598000.0,0.0,943
943,252,41,14598000.0,0.0,944
944,244,247,14598000.0,0.0,945
945,128,240,14598000.0,0.0,946
946,127,116,14598000.0,0.0,947
947,251,176,14598000.0,0.0,948
948,43,202,14598000.0,0.0,949
949,148,132,14598000.0,0.0,950
950,161,249,14598000.0,0.0,951
951,177,168,14598000.0,0.0,952
952,202,43,14598000.0,0.0,953
953,41,252,14598000.0,0.0,954
954,8,41,14598000.0,0.0,955
955,116,127,14598000.0,0.0,956
956,19,162,14598000.0,0.0,957
957,240,128,14598000.0,0.0,958
958,251,253,14684400.0,0.0,959
959,62,254,14684400.0,0.0,960
960,162,116,14684400.0,0.0,961
961,116,231,14684400.0,0.0,962
962,68,199,14684400.0,0.0,963
963,72,253,14684400.0,0.0,964
964,18,255,14684400.0,0.0,965
965,253,37,14684400.0,0.0,966
966,18,220,14684400.0,0.0,967
967,256,116,14684400.0,0.0,968
968,18,116,14684400.0,0.0,969
969,13,257,14684400.0,0.0,970
970,116,256,14684400.0,0.0,971
971,258,28,14684400.0,0.0,972
972,253,72,14684400.0,0.0,973
973,231,116,14684400.0,0.0,974
974,116,18,14684400.0,0.0,975
975,253,251,14684400.0,0.0,976
976,199,68,14684400.0,0.0,977
977,255,18,14684400.0,0.0,978
978,254,62,14684400.0,0.0,979
979,2,211,14684400.0,0.0,980
980,224,20,14770800.0,0.0,981
981,2,69,14770800.0,0.0,982
982,186,62,14770800.0,0.0,983
983,259,18,14770800.0,0.0,984
984,168,260,14770800.0,0.0,985
985,231,114,14770800.0,0.0,986
986,41,260,14770800.0,0.0,987
987,261,161,14770800.0,0.0,988
988,66,18,14770800.0,0.0,989
989,253,211,14770800.0,0.0,990
990,18,259,14770800.0,0.0,991
991,211,253,14770800.0,0.0,992
992,13,116,14770800.0,0.0,993
993,217,201,14770800.0,0.0,994
994,156,168,14770800.0,0.0,995
995,168,247,14770800.0,0.0,996
996,2,231,14770800.0,0.0,997
997,62,186,14770800.0,0.0,998
998,213,41,14770800.0,0.0,999
999,18,199,14770800.0,0.0,1000
1000,260,132,14770800.0,0.0,1001
1001,69,2,14770800.0,0.0,1002
1002,41,262,14770800.0,0.0,1003
1003,116,69,14770800.0,0.0,1004
1004,69,116,14770800.0,0.0,1005
1005,263,72,14770800.0,0.0,1006
1006,264,199,14770800.0,0.0,1007
1007,231,2,14770800.0,0.0,1008
1008,161,261,14770800.0,0.0,1009
1009,41,213,14770800.0,0.0,1010
1010,260,168,14770800.0,0.0,1011
1011,8,168,14770800.0,0.0,1012
1012,265,11,14857200.0,0.0,1013
1013,2,256,14857200.0,0.0,1014
1014,266,161,14857200.0,0.0,1015
1015,202,138,14857200.0,0.0,1016
1016,161,266,14857200.0,0.0,1017
1017,161,43,14857200.0,0.0,1018
1018,256,2,14857200.0,0.0,1019
1019,267,256,14857200.0,0.0,1020
1020,268,116,14857200.0,0.0,1021
1021,116,268,14857200.0,0.0,1022
1022,256,267,14857200.0,0.0,1023
1023,209,168,14857200.0,0.0,1024
1024,43,237,14857200.0,0.0,1025
1025,28,269,14857200.0,0.0,1026
1026,28,178,14857200.0,0.0,1027
1027,168,28,14857200.0,0.0,1028
1028,24,215,14857200.0,0.0,1029
1029,178,28,14857200.0,0.0,1030
1030,269,28,14857200.0,0.0,1031
1031,207,202,14857200.0,0.0,1032
1032,43,161,14857200.0,0.0,1033
1033,11,81,14857200.0,0.0,1034
1034,116,270,14857200.0,0.0,1035
1035,215,24,14857200.0,0.0,1036
1036,270,116,14857200.0,0.0,1037
1037,81,11,14857200.0,0.0,1038
1038,18,268,14857200.0,0.0,1039
1039,168,269,14857200.0,0.0,1040
1040,18,11,14857200.0,0.0,1041
1041,70,18,14857200.0,0.0,1042
1042,43,15,14943600.0,0.0,1043
1043,68,184,14943600.0,0.0,1044
1044,271,96,14943600.0,0.0,1045
1045,199,41,14943600.0,0.0,1046
1046,101,116,14943600.0,0.0,1047
1047,15,43,14943600.0,0.0,1048
1048,96,271,14943600.0,0.0,1049
1049,272,116,14943600.0,0.0,1050
1050,72,263,14943600.0,0.0,1051
1051,116,272,14943600.0,0.0,1052
1052,116,101,14943600.0,0.0,1053
1053,273,232,14943600.0,0.0,1054
1054,274,269,14943600.0,0.0,1055
1055,275,128,14943600.0,0.0,1056
1056,247,263,14943600.0,0.0,1057
1057,263,247,14943600.0,0.0,1058
1058,132,4,14943600.0,0.0,1059
1059,4,132,14943600.0,0.0,1060
1060,269,274,14943600.0,0.0,1061
1061,168,262,14943600.0,0.0,1062
1062,265,132,14943600.0,0.0,1063
1063,160,276,14943600.0,0.0,1064
1064,277,222,14943600.0,0.0,1065
1065,19,278,14943600.0,0.0,1066
1066,41,199,14943600.0,0.0,1067
1067,199,264,14943600.0,0.0,1068
1068,115,28,14943600.0,0.0,1069
1069,196,168,14943600.0,0.0,1070
1070,237,101,14943600.0,0.0,1071
1071,101,237,14943600.0,0.0,1072
1072,222,277,14943600.0,0.0,1073
1073,232,273,14943600.0,0.0,1074
1074,276,160,14943600.0,0.0,1075
1075,128,275,14943600.0,0.0,1076
1076,279,39,15030000.0,0.0,1077
1077,280,242,15030000.0,0.0,1078
1078,281,66,15030000.0,0.0,1079
1079,116,13,15030000.0,0.0,1080
1080,281,282,15030000.0,0.0,1081
1081,283,284,15030000.0,0.0,1082
1082,285,66,15030000.0,0.0,1083
1083,247,286,15030000.0,0.0,1084
1084,25,13,15030000.0,0.0,1085
1085,244,18,15030000.0,0.0,1086
1086,221,274,15030000.0,0.0,1087
1087,274,221,15030000.0,0.0,1088
1088,287,168,15030000.0,0.0,1089
1089,242,288,15030000.0,0.0,1090
1090,289,290,15030000.0,0.0,1091
1091,242,280,15030000.0,0.0,1092
1092,283,29,15030000.0,0.0,1093
1093,288,242,15030000.0,0.0,1094
1094,284,283,15030000.0,0.0,1095
1095,18,66,15030000.0,0.0,1096
1096,291,145,15030000.0,0.0,1097
1097,77,253,15030000.0,0.0,1098
1098,289,253,15030000.0,0.0,1099
1099,201,292,15030000.0,0.0,1100
1100,293,42,15030000.0,0.0,1101
1101,276,262,15030000.0,0.0,1102
1102,13,64,15030000.0,0.0,1103
1103,253,289,15030000.0,0.0,1104
1104,247,89,15030000.0,0.0,1105
1105,262,276,15030000.0,0.0,1106
1106,269,294,15030000.0,0.0,1107
1107,253,77,15030000.0,0.0,1108
1108,292,201,15030000.0,0.0,1109
1109,295,296,15030000.0,0.0,1110
1110,294,269,15030000.0,0.0,1111
1111,280,18,15030000.0,0.0,1112
1112,99,18,15030000.0,0.0,1113
1113,145,297,15030000.0,0.0,1114
1114,168,287,15030000.0,0.0,1115
1115,66,285,15030000.0,0.0,1116
1116,66,281,15030000.0,0.0,1117
1117,42,293,15030000.0,0.0,1118
1118,290,289,15030000.0,0.0,1119
1119,176,258,15030000.0,0.0,1120
1120,297,289,15030000.0,0.0,1121
1121,280,296,15030000.0,0.0,1122
1122,29,283,15030000.0,0.0,1123
1123,298,71,15030000.0,0.0,1124
1124,274,71,15030000.0,0.0,1125
1125,161,280,15030000.0,0.0,1126
1126,141,176,15030000.0,0.0,1127
1127,201,128,15030000.0,0.0,1128
1128,116,242,15030000.0,0.0,1129
1129,297,145,15030000.0,0.0,1130
1130,280,161,15030000.0,0.0,1131
1131,299,74,15030000.0,0.0,1132
1132,139,283,15030000.0,0.0,1133
1133,89,247,15030000.0,0.0,1134
1134,283,139,15030000.0,0.0,1135
1135,18,244,15030000.0,0.0,1136
1136,242,258,15030000.0,0.0,1137
1137,290,280,15030000.0,0.0,1138
1138,18,280,15030000.0,0.0,1139
1139,289,297,15030000.0,0.0,1140
1140,18,300,15030000.0,0.0,1141
1141,286,247,15030000.0,0.0,1142
1142,301,168,15030000.0,0.0,1143
1143,71,274,15030000.0,0.0,1144
1144,280,290,15030000.0,0.0,1145
1145,64,13,15030000.0,0.0,1146
1146,71,298,15030000.0,0.0,1147
1147,282,281,15030000.0,0.0,1148
1148,145,291,15030000.0,0.0,1149
1149,302,168,15030000.0,0.0,1150
1150,39,279,15030000.0,0.0,1151
1151,296,280,15030000.0,0.0,1152
1152,128,201,15030000.0,0.0,1153
1153,300,42,15116400.0,0.0,1154
1154,70,236,15116400.0,0.0,1155
1155,303,280,15116400.0,0.0,1156
1156,236,70,15116400.0,0.0,1157
1157,304,168,15116400.0,0.0,1158
1158,253,305,15116400.0,0.0,1159
1159,26,2,15116400.0,0.0,1160
1160,306,112,15116400.0,0.0,1161
1161,307,18,15116400.0,0.0,1162
1162,3,112,15116400.0,0.0,1163
1163,94,168,15116400.0,0.0,1164
1164,300,112,15116400.0,0.0,1165
1165,308,288,15116400.0,0.0,1166
1166,170,132,15116400.0,0.0,1167
1167,18,202,15116400.0,0.0,1168
1168,18,307,15116400.0,0.0,1169
1169,301,306,15116400.0,0.0,1170
1170,18,309,15116400.0,0.0,1171
1171,3,13,15116400.0,0.0,1172
1172,306,301,15116400.0,0.0,1173
1173,290,283,15116400.0,0.0,1174
1174,310,37,15116400.0,0.0,1175
1175,311,37,15116400.0,0.0,1176
1176,283,290,15116400.0,0.0,1177
1177,271,2,15116400.0,0.0,1178
1178,132,170,15116400.0,0.0,1179
1179,312,112,15116400.0,0.0,1180
1180,168,313,15116400.0,0.0,1181
1181,288,308,15116400.0,0.0,1182
1182,286,2,15116400.0,0.0,1183
1183,112,309,15116400.0,0.0,1184
1184,78,150,15116400.0,0.0,1185
1185,223,305,15116400.0,0.0,1186
1186,44,256,15116400.0,0.0,1187
1187,292,128,15116400.0,0.0,1188
1188,305,223,15116400.0,0.0,1189
1189,314,186,15116400.0,0.0,1190
1190,215,306,15116400.0,0.0,1191
1191,242,116,15116400.0,0.0,1192
1192,301,279,15116400.0,0.0,1193
1193,44,307,15116400.0,0.0,1194
1194,279,301,15116400.0,0.0,1195
1195,112,3,15116400.0,0.0,1196
1196,315,168,15116400.0,0.0,1197
1197,115,309,15116400.0,0.0,1198
1198,112,306,15116400.0,0.0,1199
1199,79,18,15116400.0,0.0,1200
1200,309,236,15116400.0,0.0,1201
1201,256,44,15116400.0,0.0,1202
1202,112,312,15116400.0,0.0,1203
1203,20,148,15116400.0,0.0,1204
1204,306,215,15116400.0,0.0,1205
1205,2,271,15116400.0,0.0,1206
1206,42,300,15116400.0,0.0,1207
1207,139,112,15116400.0,0.0,1208
1208,37,310,15116400.0,0.0,1209
1209,269,168,15116400.0,0.0,1210
1210,128,292,15116400.0,0.0,1211
1211,37,81,15116400.0,0.0,1212
1212,112,300,15116400.0,0.0,1213
1213,41,304,15116400.0,0.0,1214
1214,2,286,15116400.0,0.0,1215
1215,305,253,15116400.0,0.0,1216
1216,236,309,15116400.0,0.0,1217
1217,307,44,15116400.0,0.0,1218
1218,18,79,15116400.0,0.0,1219
1219,252,168,15116400.0,0.0,1220
1220,148,20,15116400.0,0.0,1221
1221,280,303,15116400.0,0.0,1222
1222,186,314,15116400.0,0.0,1223
1223,316,197,15202800.0,0.0,1224
1224,317,318,15202800.0,0.0,1225
1225,318,317,15202800.0,0.0,1226
1226,272,289,15202800.0,0.0,1227
1227,116,210,15202800.0,0.0,1228
1228,319,44,15202800.0,0.0,1229
1229,308,276,15202800.0,0.0,1230
1230,320,321,15202800.0,0.0,1231
1231,1,148,15202800.0,0.0,1232
1232,290,308,15202800.0,0.0,1233
1233,18,72,15202800.0,0.0,1234
1234,116,253,15202800.0,0.0,1235
1235,18,322,15202800.0,0.0,1236
1236,201,112,15202800.0,0.0,1237
1237,321,320,15202800.0,0.0,1238
1238,292,87,15202800.0,0.0,1239
1239,323,168,15202800.0,0.0,1240
1240,318,288,15202800.0,0.0,1241
1241,324,128,15202800.0,0.0,1242
1242,242,251,15202800.0,0.0,1243
1243,251,39,15202800.0,0.0,1244
1244,39,64,15202800.0,0.0,1245
1245,112,201,15202800.0,0.0,1246
1246,288,318,15202800.0,0.0,1247
1247,87,292,15202800.0,0.0,1248
1248,19,71,15202800.0,0.0,1249
1249,39,251,15202800.0,0.0,1250
1250,19,266,15202800.0,0.0,1251
1251,262,168,15202800.0,0.0,1252
1252,314,318,15202800.0,0.0,1253
1253,308,314,15202800.0,0.0,1254
1254,314,308,15202800.0,0.0,1255
1255,309,263,15202800.0,1.0,1256
1256,96,98,15202800.0,0.0,1257
1257,210,116,15202800.0,0.0,1258
1258,309,325,15202800.0,1.0,1259
1259,208,168,15202800.0,0.0,1260
1260,232,168,15202800.0,0.0,1261
1261,23,326,15202800.0,0.0,1262
1262,253,116,15202800.0,0.0,1263
1263,98,96,15202800.0,0.0,1264
1264,166,284,15202800.0,0.0,1265
1265,166,39,15202800.0,0.0,1266
1266,200,42,15202800.0,0.0,1267
1267,166,316,15202800.0,0.0,1268
1268,318,253,15202800.0,0.0,1269
1269,326,23,15202800.0,0.0,1270
1270,276,308,15202800.0,0.0,1271
1271,18,186,15202800.0,0.0,1272
1272,292,318,15202800.0,0.0,1273
1273,322,18,15202800.0,0.0,1274
1274,64,39,15202800.0,0.0,1275
1275,327,168,15202800.0,0.0,1276
1276,197,316,15202800.0,0.0,1277
1277,316,166,15202800.0,0.0,1278
1278,72,18,15202800.0,0.0,1279
1279,309,18,15202800.0,1.0,1280
1280,325,263,15202800.0,0.0,1281
1281,42,200,15202800.0,0.0,1282
1282,253,318,15202800.0,0.0,1283
1283,202,18,15202800.0,0.0,1284
1284,308,290,15202800.0,0.0,1285
1285,284,166,15202800.0,0.0,1286
1286,318,292,15202800.0,0.0,1287
1287,318,314,15202800.0,0.0,1288
1288,251,242,15202800.0,0.0,1289
1289,39,166,15202800.0,0.0,1290
1290,44,319,15202800.0,0.0,1291
1291,328,329,15289200.0,0.0,1292
1292,117,330,15289200.0,0.0,1293
1293,222,168,15289200.0,0.0,1294
1294,53,168,15289200.0,0.0,1295
1295,220,168,15289200.0,0.0,1296
1296,330,117,15289200.0,0.0,1297
1297,186,18,15289200.0,0.0,1298
1298,329,328,15289200.0,0.0,1299
1299,331,210,15289200.0,0.0,1300
1300,18,332,15289200.0,0.0,1301
1301,333,18,15289200.0,0.0,1302
1302,334,127,15289200.0,0.0,1303
1303,332,18,15289200.0,0.0,1304
1304,210,331,15289200.0,0.0,1305
1305,132,335,15289200.0,0.0,1306
1306,253,237,15289200.0,0.0,1307
1307,127,334,15289200.0,0.0,1308
1308,97,336,15289200.0,0.0,1309
1309,335,215,15289200.0,0.0,1310
1310,335,132,15289200.0,0.0,1311
1311,237,253,15289200.0,0.0,1312
1312,100,330,15289200.0,0.0,1313
1313,2,132,15289200.0,0.0,1314
1314,132,2,15289200.0,0.0,1315
1315,286,303,15289200.0,0.0,1316
1316,303,286,15289200.0,0.0,1317
1317,2,72,15289200.0,0.0,1318
1318,26,292,15289200.0,0.0,1319
1319,337,317,15289200.0,0.0,1320
1320,317,337,15289200.0,0.0,1321
1321,2,338,15289200.0,0.0,1322
1322,18,333,15289200.0,0.0,1323
1323,41,339,15289200.0,0.0,1324
1324,117,275,15289200.0,0.0,1325
1325,336,97,15289200.0,0.0,1326
1326,116,220,15289200.0,0.0,1327
1327,128,324,15289200.0,0.0,1328
1328,207,257,15289200.0,0.0,1329
1329,220,116,15289200.0,0.0,1330
1330,215,335,15289200.0,0.0,1331
1331,208,1,15289200.0,0.0,1332
1332,309,334,15289200.0,1.0,1333
1333,236,334,15289200.0,0.0,1334
1334,280,117,15289200.0,0.0,1335
1335,338,2,15289200.0,0.0,1336
1336,340,2,15289200.0,0.0,1337
1337,334,236,15289200.0,0.0,1338
1338,2,340,15289200.0,0.0,1339
1339,117,280,15289200.0,0.0,1340
1340,72,2,15289200.0,0.0,1341
1341,339,244,15375600.0,0.0,1342
1342,244,339,15375600.0,0.0,1343
1343,341,342,15375600.0,0.0,1344
1344,28,168,15375600.0,0.0,1345
1345,343,168,15375600.0,0.0,1346
1346,71,19,15375600.0,0.0,1347
1347,275,117,15375600.0,0.0,1348
1348,18,344,15375600.0,0.0,1349
1349,19,232,15375600.0,0.0,1350
1350,345,334,15375600.0,0.0,1351
1351,334,346,15375600.0,0.0,1352
1352,347,270,15375600.0,0.0,1353
1353,270,347,15375600.0,0.0,1354
1354,207,213,15375600.0,0.0,1355
1355,192,302,15375600.0,0.0,1356
1356,253,112,15375600.0,0.0,1357
1357,334,345,15375600.0,0.0,1358
1358,346,334,15375600.0,0.0,1359
1359,330,344,15375600.0,0.0,1360
1360,339,319,15375600.0,0.0,1361
1361,112,253,15375600.0,0.0,1362
1362,319,339,15375600.0,0.0,1363
1363,275,345,15375600.0,0.0,1364
1364,303,72,15375600.0,0.0,1365
1365,112,348,15375600.0,0.0,1366
1366,236,2,15375600.0,0.0,1367
1367,349,247,15375600.0,0.0,1368
1368,168,302,15375600.0,0.0,1369
1369,350,13,15375600.0,0.0,1370
1370,26,271,15375600.0,0.0,1371
1371,26,342,15375600.0,0.0,1372
1372,211,232,15375600.0,0.0,1373
1373,351,26,15375600.0,0.0,1374
1374,352,303,15375600.0,0.0,1375
1375,253,19,15375600.0,0.0,1376
1376,353,112,15375600.0,0.0,1377
1377,303,352,15375600.0,0.0,1378
1378,232,211,15375600.0,0.0,1379
1379,342,26,15375600.0,0.0,1380
1380,354,112,15375600.0,0.0,1381
1381,232,19,15375600.0,0.0,1382
1382,72,303,15375600.0,0.0,1383
1383,199,112,15375600.0,0.0,1384
1384,247,349,15375600.0,0.0,1385
1385,288,166,15375600.0,0.0,1386
1386,314,112,15375600.0,0.0,1387
1387,348,112,15375600.0,0.0,1388
1388,166,288,15375600.0,0.0,1389
1389,2,236,15375600.0,0.0,1390
1390,26,351,15375600.0,0.0,1391
1391,278,19,15375600.0,0.0,1392
1392,112,199,15375600.0,0.0,1393
1393,344,265,15375600.0,0.0,1394
1394,112,119,15375600.0,0.0,1395
1395,2,26,15375600.0,0.0,1396
1396,112,354,15375600.0,0.0,1397
1397,145,344,15375600.0,0.0,1398
1398,112,314,15375600.0,0.0,1399
1399,355,338,15375600.0,0.0,1400
1400,43,302,15375600.0,0.0,1401
1401,351,356,15375600.0,0.0,1402
1402,338,355,15375600.0,0.0,1403
1403,13,350,15375600.0,0.0,1404
1404,265,344,15375600.0,0.0,1405
1405,1,208,15375600.0,0.0,1406
1406,356,351,15375600.0,0.0,1407
1407,357,358,15462000.0,0.0,1408
1408,359,160,15462000.0,0.0,1409
1409,66,360,15462000.0,0.0,1410
1410,288,280,15462000.0,0.0,1411
1411,361,283,15462000.0,0.0,1412
1412,18,362,15462000.0,0.0,1413
1413,343,2,15462000.0,0.0,1414
1414,355,2,15462000.0,0.0,1415
1415,308,360,15462000.0,0.0,1416
1416,363,360,15462000.0,1.0,1417
1417,166,364,15462000.0,0.0,1418
1418,355,19,15462000.0,0.0,1419
1419,363,8,15462000.0,0.0,1420
1420,8,363,15462000.0,0.0,1421
1421,365,306,15462000.0,0.0,1422
1422,303,366,15462000.0,0.0,1423
1423,303,364,15462000.0,0.0,1424
1424,366,303,15462000.0,0.0,1425
1425,363,319,15462000.0,1.0,1426
1426,180,168,15462000.0,0.0,1427
1427,363,358,15462000.0,1.0,1428
1428,43,23,15462000.0,0.0,1429
1429,339,116,15462000.0,0.0,1430
1430,364,166,15462000.0,0.0,1431
1431,306,365,15462000.0,0.0,1432
1432,116,339,15462000.0,0.0,1433
1433,358,357,15462000.0,0.0,1434
1434,362,18,15462000.0,0.0,1435
1435,358,363,15462000.0,0.0,1436
1436,358,360,15462000.0,0.0,1437
1437,2,343,15462000.0,0.0,1438
1438,360,289,15462000.0,0.0,1439
1439,364,303,15462000.0,0.0,1440
1440,367,358,15462000.0,0.0,1441
1441,367,368,15462000.0,0.0,1442
1442,251,369,15462000.0,0.0,1443
1443,168,291,15462000.0,0.0,1444
1444,370,168,15462000.0,0.0,1445
1445,353,145,15462000.0,0.0,1446
1446,360,66,15462000.0,0.0,1447
1447,145,353,15462000.0,0.0,1448
1448,371,168,15462000.0,0.0,1449
1449,372,345,15462000.0,0.0,1450
1450,360,363,15462000.0,0.0,1451
1451,369,251,15462000.0,0.0,1452
1452,280,288,15462000.0,0.0,1453
1453,2,355,15462000.0,0.0,1454
1454,18,161,15462000.0,0.0,1455
1455,368,367,15462000.0,0.0,1456
1456,289,360,15462000.0,0.0,1457
1457,190,325,15462000.0,0.0,1458
1458,358,367,15462000.0,0.0,1459
1459,344,18,15462000.0,0.0,1460
1460,276,283,15462000.0,0.0,1461
1461,360,358,15462000.0,0.0,1462
1462,373,288,15462000.0,0.0,1463
1463,19,355,15462000.0,0.0,1464
1464,271,26,15462000.0,0.0,1465
1465,283,276,15462000.0,0.0,1466
1466,223,168,15462000.0,0.0,1467
1467,360,308,15462000.0,0.0,1468
1468,292,26,15462000.0,0.0,1469
1469,247,374,15548400.0,0.0,1470
1470,275,18,15548400.0,0.0,1471
1471,305,74,15548400.0,0.0,1472
1472,375,326,15548400.0,0.0,1473
1473,18,376,15548400.0,0.0,1474
1474,280,377,15548400.0,0.0,1475
1475,18,378,15548400.0,0.0,1476
1476,232,377,15548400.0,0.0,1477
1477,377,232,15548400.0,0.0,1478
1478,220,232,15548400.0,1.0,1479
1479,376,18,15548400.0,0.0,1480
1480,74,305,15548400.0,0.0,1481
1481,72,283,15548400.0,0.0,1482
1482,283,72,15548400.0,0.0,1483
1483,13,308,15548400.0,0.0,1484
1484,303,290,15548400.0,0.0,1485
1485,377,280,15548400.0,0.0,1486
1486,303,341,15548400.0,0.0,1487
1487,342,341,15548400.0,0.0,1488
1488,369,314,15548400.0,0.0,1489
1489,51,341,15548400.0,0.0,1490
1490,341,303,15548400.0,0.0,1491
1491,379,357,15548400.0,0.0,1492
1492,220,18,15548400.0,1.0,1493
1493,37,221,15548400.0,0.0,1494
1494,326,375,15548400.0,0.0,1495
1495,290,303,15548400.0,0.0,1496
